"product_id","subcategory_id","name","brand","sku","unit_size","price","stock_quantity","is_active","date_created","date_inactive","date_updated"
"5532","22","SunVale Home Gallon Storage Bags","SunVale Home","C14O0NXUU9RM","30 ct","6.62","142","1","2022-12-24 00:00:00",\N,"2026-04-13 22:02:07"
"5533","6","EverBloom Foods Crispy Rice Cereal","EverBloom Foods","57NNYEDZKWPJ","12 oz","2.41","283","1","2022-09-29 00:00:00",\N,"2026-04-13 22:02:07"
"5534","23","NaturaPress Party Cups","NaturaPress","POR3VXCXAC8Z","40 ct","8.24","235","1","2025-11-13 00:00:00",\N,"2026-04-13 22:02:07"
"5535","7","Crescent Grove Cornstarch","Crescent Grove","K7INZLRTNCU4","24 oz","2.53","299","1","2020-02-13 00:00:00",\N,"2026-04-13 22:02:07"
"5536","2","BrightBerry Sourdough Bread","BrightBerry","SGEI5HDLE7VL","16 oz","3.40","88","1","2026-02-20 00:00:00",\N,"2026-04-13 22:02:07"
"5537","6","NaturaPress Nut and Nut Granola","NaturaPress","CEFE9YPQPS0Y","12 oz","3.33","299","1","2021-12-29 00:00:00",\N,"2026-04-13 22:02:07"
"5538","4","BrightBerry Mushrooms","BrightBerry","S1LCWMRO2OV6","16 oz","2.23","277","1","2019-12-29 00:00:00",\N,"2026-04-13 22:02:07"
"5539","1","VitaVerde Vanilla Yogurt","VitaVerde","HW9OFF9YDVK5","16 oz","3.17","155","1","2022-06-01 00:00:00",\N,"2026-04-13 22:02:07"
"5540","39","BrightNest Baby Baby Powder","BrightNest Baby","RZB85EONZIVT","4 oz","24.16","243","1","2025-10-29 00:00:00",\N,"2026-04-13 22:02:07"
"5541","23","SunVale Home Plastic Utensils","SunVale Home","B0JCT3240R22","24 ct","11.51","79","1","2020-11-24 00:00:00",\N,"2026-04-13 22:02:07"
"5542","27","VitaVerde Cough Syrup","VitaVerde","918P4RLGX7GJ","4 oz","5.68","126","1","2022-10-21 00:00:00",\N,"2026-04-13 22:02:07"
"5543","14","Lunelle Essence Bar Soap","Lunelle Essence","M7TF7T2FDA7Z","6 ct","11.21","91","1","2025-01-21 00:00:00",\N,"2026-04-13 22:02:07"
"5544","20","SunVale Home Paper Towels","SunVale Home","BAONV5PJIFZ0","6 roll","6.54","24","1","2023-03-29 00:00:00",\N,"2026-04-13 22:02:07"
"5545","36","Auralift Baby Sensitive Wipes","Auralift Baby","AJ9516YXUV71","120 ct","24.05","100","1","2022-02-08 00:00:00",\N,"2026-04-13 22:02:07"
"5546","30","EverWell Pets Dog Beds","EverWell Pets","A2YZUEAH472H","Small","28.84","245","1","2021-11-24 00:00:00",\N,"2026-04-13 22:02:07"
"5547","20","Auralift Paper Bowls","Auralift","Y168WVI1EJOD","25 ct","12.51","120","1","2024-04-04 00:00:00",\N,"2026-04-13 22:02:07"
"5548","1","GoldenVale Farms Cheddar Cheese","GoldenVale Farms","9QGQKL04ZMS0","8 oz","9.73","159","1","2021-12-16 00:00:00",\N,"2026-04-13 22:02:07"
"5549","22","Lunafresh Plastic Wrap","Lunafresh","44Q9EJ7TBIQO","100 ft","6.24","120","1","2025-06-15 00:00:00",\N,"2026-04-13 22:02:07"
"5550","17","NaturaBreeze Roll-On Deodorant","NaturaBreeze","8KTSXW5FI3JB","2 oz","6.93","161","1","2020-05-29 00:00:00",\N,"2026-04-13 22:02:07"
"5551","38","BrightNest Baby Rattles","BrightNest Baby","JNANZV9ILLV7","1 ct","27.63","121","1","2021-06-24 00:00:00",\N,"2026-04-13 22:02:07"
"5552","24","PureLuxe Home Citrus Gel Cone Air Freshener","PureLuxe Home","7J09GLNR84LE","12 oz","5.80","200","1","2019-11-24 00:00:00",\N,"2026-04-13 22:02:07"
"5553","26","Lunafresh Daytime Allergy and Sinus","Lunafresh","TC5VXUBX6IGB","12 ct","8.92","27","1","2023-06-27 00:00:00",\N,"2026-04-13 22:02:07"
"5554","14","Tmart Bar Soap","Tmart","Z1AL6J7AQS9I","6 ct","7.58","144","1","2024-02-07 00:00:00",\N,"2026-04-13 22:02:07"
"5555","10","PurePeak Coffee Ground Coffee","PurePeak Coffee","54V85TX329HZ","12 oz","2.67","63","1","2023-10-14 00:00:00",\N,"2026-04-13 22:02:07"
"5556","6","Tmart Instant Oats","Tmart","5Y39QS3CUOH4","12 ct","9.46","222","1","2020-05-04 00:00:00",\N,"2026-04-13 22:02:07"
"5557","3","BrightBerry Rice Cakes","BrightBerry","CZNPDT6EKNAJ","14 ct","9.70","44","1","2026-02-20 00:00:00",\N,"2026-04-13 22:02:07"
"5558","20","SunVale Home Paper Plates","SunVale Home","DP2OWAO0SG6K","50 ct","8.33","232","1","2021-05-02 00:00:00",\N,"2026-04-13 22:02:07"
"5559","5","Tmart Salmon Fillets","Tmart","W97A7C5HZ8H5","16 oz","8.87","236","1","2024-01-18 00:00:00",\N,"2026-04-13 22:02:07"
"5560","2","Tmart Sourdough Bread","Tmart","2LB5L0PFVJ15","24 oz","9.57","259","1","2022-08-11 00:00:00",\N,"2026-04-13 22:02:07"
"5561","34","EverWell Baby Infant Formula Powder","EverWell Baby","ILHWTCB3MCST","19 oz","20.38","266","1","2021-12-24 00:00:00",\N,"2026-04-13 22:02:07"
"5562","7","Tmart Canned Black Beans","Tmart","0XND5WJ2K8WN","30 oz","5.94","68","1","2023-02-25 00:00:00",\N,"2026-04-13 22:02:07"
"5563","34","VitaVerde Infant Finger Foods","VitaVerde Infant","T9N7XX8YEOXQ","1.5 oz 6 ct","11.81","291","1","2023-07-22 00:00:00",\N,"2026-04-13 22:02:07"
"5564","2","GoldenVale Bakery Plain Bagels","GoldenVale Bakery","3FP04JAF703U","4 ct","2.73","81","1","2022-01-13 00:00:00",\N,"2026-04-13 22:02:07"
"5565","1","Aurora Fields Large Brown Eggs","Aurora Fields","YD1DNL5M7YKH","18 ct","4.67","121","1","2020-08-05 00:00:00",\N,"2026-04-13 22:02:07"
"5566","25","VitaVerde Vitamin D","VitaVerde","WGP6O2C021CK","60 ct","8.16","161","1","2025-04-21 00:00:00",\N,"2026-04-13 22:02:07"
"5567","27","Auralift Wellness Throat Lozenges","Auralift Wellness","WM7C4KK36HWO","32 ct","17.26","292","1","2023-10-03 00:00:00",\N,"2026-04-13 22:02:07"
"5568","24","Lunafresh Citrus Scent Air Freshener","Lunafresh","BB5U2XSTPEYU","10 oz","9.55","70","1","2023-12-11 00:00:00",\N,"2026-04-13 22:02:07"
"5569","8","GoldenDrop Orange Soda","GoldenDrop","MERKZCZCAFRS","16 oz","4.58","144","1","2022-03-07 00:00:00",\N,"2026-04-13 22:02:07"
"5570","35","ComfortCure Kids Electrolyte Solution","ComfortCure Kids","S5TC8FK8VSOJ","33 oz","25.63","285","1","2020-02-24 00:00:00",\N,"2026-04-13 22:02:07"
"5571","2","BrightBerry Croissants","BrightBerry","RIRJ244VTF4P","6 ct","3.69","177","1","2022-08-25 00:00:00",\N,"2026-04-13 22:02:07"
"5572","36","PureNourish Overnight Diapers","PureNourish","KB46GNG0L00S","30 ct","8.63","161","1","2019-02-26 00:00:00",\N,"2026-04-13 22:02:07"
"5573","1","GoldenVale Farms Oat Milk","GoldenVale Farms","YP620OPZECKM","64 oz","7.85","212","1","2023-08-19 00:00:00",\N,"2026-04-13 22:02:07"
"5574","14","Tmart Body Wash","Tmart","IEAG5OF6GU2O","12 oz","7.28","133","1","2019-09-15 00:00:00",\N,"2026-04-13 22:02:07"
"5575","36","GoldenVale Infant Training Pants","GoldenVale Infant","NASLSP48YEMX","20 ct","29.73","293","1","2023-06-06 00:00:00",\N,"2026-04-13 22:02:07"
"5576","5","GoldenVale Farms Italian Sausage","GoldenVale Farms","IYBXFFAM0CCX","16 oz","5.34","148","1","2024-05-23 00:00:00",\N,"2026-04-13 22:02:07"
"5577","15","EternaGlow Face Mask","EternaGlow","GH1SZQR6XM2L","1 ct","11.34","99","1","2025-05-27 00:00:00",\N,"2026-04-13 22:02:07"
"5578","22","NaturaPress Gallon Storage Bags","NaturaPress","JJUHSBCGL523","15 ct","8.16","84","1","2020-03-15 00:00:00",\N,"2026-04-13 22:02:07"
"5579","20","EverClean Paper Lunch Bags","EverClean","8DXWN8D5FUIR","100 ct","7.86","93","1","2020-08-08 00:00:00",\N,"2026-04-13 22:02:07"
"5580","33","Auralift Fish Live Plants","Auralift Fish","GPFCB0MNB1M9","3 ct","29.36","116","1","2023-06-26 00:00:00",\N,"2026-04-13 22:02:07"
"5581","28","Lunafresh Ibuprofen Tablets","Lunafresh","UDQNAL5C08TH","24 ct","16.42","165","1","2021-12-26 00:00:00",\N,"2026-04-13 22:02:07"
"5582","17","Auralift Cream Deodorant","Auralift","TMTGVTTS9FJB","2 oz","6.83","290","1","2020-07-21 00:00:00",\N,"2026-04-13 22:02:07"
"5583","37","LittleBloom Sippy Cups","LittleBloom","ZI4IMAMJY33R","9 oz","11.74","76","1","2025-04-04 00:00:00",\N,"2026-04-13 22:02:07"
"5584","12","Tmart Purified Water","Tmart","X23F5PFF8FNK","24 ct","5.10","78","1","2023-08-19 00:00:00",\N,"2026-04-13 22:02:07"
"5585","4","Lunafresh Bananas","Lunafresh","ODY7A0TVWYTN","1 lb","8.96","244","1","2023-06-21 00:00:00",\N,"2026-04-13 22:02:07"
"5586","18","BrightNest Glass Cleaner","BrightNest","LG2KJ7ZQUHXA","32 oz","7.89","25","1","2020-03-05 00:00:00",\N,"2026-04-13 22:02:07"
"5587","13","EverLush Hair Mask","EverLush","SXBSUYQDAZ9Y","6 oz","11.00","247","1","2026-04-08 00:00:00",\N,"2026-04-13 22:02:07"
"5588","1","VitaVerde Large Brown Eggs","VitaVerde","UQ9P8O1EHZRS","18 ct","7.90","211","1","2022-06-18 00:00:00",\N,"2026-04-13 22:02:07"
"5589","28","PureRelief Topical Pain Relief Cream","PureRelief","UTR3G89T6Q4N","4 oz","4.27","92","1","2021-12-14 00:00:00",\N,"2026-04-13 22:02:07"
"5590","34","GoldenVale Infant Infant Formula Powder","GoldenVale Infant","ORLZFXFV0VXI","12 oz","24.50","95","1","2023-06-18 00:00:00",\N,"2026-04-13 22:02:07"
"5591","6","EverBloom Foods Instant Oats","EverBloom Foods","VSS8F2GG7EIB","8 ct","8.26","171","1","2025-03-02 00:00:00",\N,"2026-04-13 22:02:07"
"5592","10","Tmart Iced Coffee","Tmart","6PM36B5M70XX","12 oz","6.72","194","1","2021-10-30 00:00:00",\N,"2026-04-13 22:02:07"
"5593","30","Lunafresh Dogs Wet Dog Food","Lunafresh Dogs","ON1JRCFOZB2I","13 oz","8.12","294","1","2022-01-28 00:00:00",\N,"2026-04-13 22:02:07"
"5594","1","Crescent Grove Heavy Cream","Crescent Grove","YY65UAV9PLTB","32 oz","2.42","123","1","2025-12-21 00:00:00",\N,"2026-04-13 22:02:07"
"5595","7","NaturaPress Lentils","NaturaPress","GW21B5P8KGSU","1 lb","6.31","33","1","2022-08-26 00:00:00",\N,"2026-04-13 22:02:07"
"5596","17","AureMist Roll-On Deodorant","AureMist","1M1FC2UZJICB","2 oz","13.80","281","1","2023-10-10 00:00:00",\N,"2026-04-13 22:02:07"
"5597","9","BloomCrest Mango Juice","BloomCrest","DTI2IIB4MPJI","32 oz","2.58","161","1","2024-08-24 00:00:00",\N,"2026-04-13 22:02:07"
"5598","3","Aurora Fields Roasted Cashews","Aurora Fields","EOWNOYK08OR1","30 oz","8.84","180","1","2025-08-18 00:00:00",\N,"2026-04-13 22:02:07"
"5599","6","SunVale Kitchen Crispy Rice Cereal","SunVale Kitchen","2FJJLRMDWBIZ","25 oz","1.86","107","1","2020-08-01 00:00:00",\N,"2026-04-13 22:02:07"
"5600","12","ClearVale Distilled Water","ClearVale","P2LVUB2743DW","1 L","7.32","145","1","2021-10-30 00:00:00",\N,"2026-04-13 22:02:07"
"5601","22","Crescent Grove Freezer Bags","Crescent Grove","H2M7514FRUYH","15 ct","4.11","271","1","2021-02-10 00:00:00",\N,"2026-04-13 22:02:07"
"5602","38","LittleBloom Rattles","LittleBloom","YM6JAQRJ3H75","3 ct","27.64","233","1","2021-02-27 00:00:00",\N,"2026-04-13 22:02:07"
"5603","38","BrightNest Baby Stacking Rings","BrightNest Baby","YNE5N82U7IFS","Small","23.92","259","1","2023-07-19 00:00:00",\N,"2026-04-13 22:02:07"
"5604","23","PureLuxe Home Plastic Utensils","PureLuxe Home","7123JISVEYJ0","48 ct","8.77","124","1","2020-08-12 00:00:00",\N,"2026-04-13 22:02:07"
"5605","6","PureHarvest Crispy Rice Cereal","PureHarvest","QVISNO7XCNOO","12 oz","3.13","199","1","2020-11-13 00:00:00",\N,"2026-04-13 22:02:07"
"5606","13","LustraLeaf Dry Shampoo","LustraLeaf","OGV4FH4JOHWI","6 oz","11.91","77","1","2023-08-04 00:00:00",\N,"2026-04-13 22:02:07"
"5607","2","Aurora Fields Dinner Rolls","Aurora Fields","ADFJK94KE1VO","6 ct","8.51","50","1","2021-09-18 00:00:00",\N,"2026-04-13 22:02:07"
"5608","8","BlueHaven Root Beer","BlueHaven","C3MP74ZQOWO0","16 oz","3.77","172","1","2026-03-27 00:00:00",\N,"2026-04-13 22:02:07"
"5609","10","Golden Ember Single Serve Pods","Golden Ember","N70N7YI8QFFO","20 ct","3.45","259","1","2025-01-16 00:00:00",\N,"2026-04-13 22:02:07"
"5610","3","Crescent Grove Raisins","Crescent Grove","LQHX8DG17LZV","20 oz","6.61","275","1","2020-03-28 00:00:00",\N,"2026-04-13 22:02:07"
"5611","3","SunVale Kitchen Veggie Straws","SunVale Kitchen","BBQKN8ZEWGQP","8 oz","8.09","283","1","2021-11-12 00:00:00",\N,"2026-04-13 22:02:07"
"5612","14","Crescent Bloom Hand Sanitizer","Crescent Bloom","P1IY5L3TTBJ7","2 oz","12.73","135","1","2022-05-01 00:00:00",\N,"2026-04-13 22:02:07"
"5613","11","ZenSol Leafworks Chai Tea","ZenSol Leafworks","08V728GDSM42","20 ct","4.03","207","1","2019-10-15 00:00:00",\N,"2026-04-13 22:02:07"
"5614","19","Freshora Bleach","Freshora","0WBINU4CK1UR","32 oz","13.51","144","1","2020-05-17 00:00:00",\N,"2026-04-13 22:02:07"
"5615","7","VitaVerde Coconut Oil","VitaVerde","Q69SE3RO3FAX","1 gal","6.39","48","1","2023-08-07 00:00:00",\N,"2026-04-13 22:02:07"
"5616","39","NaturaPress Tots Baby Bath Foam","NaturaPress Tots","2432A3SASCD3","12 oz","14.12","140","1","2023-03-28 00:00:00",\N,"2026-04-13 22:02:07"
"5617","20","EverClean Paper Lunch Bags","EverClean","0MGNAQSQP801","50 ct","10.91","261","1","2019-02-13 00:00:00",\N,"2026-04-13 22:02:07"
"5618","5","BrightBerry Italian Sausage","BrightBerry","T8ZW80FUCDAZ","32 oz","2.50","293","1","2021-09-04 00:00:00",\N,"2026-04-13 22:02:07"
"5619","23","Auralift Paper Napkins","Auralift","W2Q59Q7UDNDE","100 ct","11.64","291","1","2024-09-29 00:00:00",\N,"2026-04-13 22:02:07"
"5620","10","MorningVale Ground Coffee","MorningVale","TPROGUHV9EMT","16 oz","3.52","200","1","2025-01-25 00:00:00",\N,"2026-04-13 22:02:07"
"5621","1","Lunafresh Whole Milk","Lunafresh","JAOWY2O38JHE","1 gal","5.29","243","1","2024-10-30 00:00:00",\N,"2026-04-13 22:02:07"
"5622","8","BlueHaven Lemon Lime Soda","BlueHaven","HV3TW93NA4XW","16 oz","3.05","237","1","2022-09-03 00:00:00",\N,"2026-04-13 22:02:07"
"5623","3","Lunafresh Chocolate Chip Cookies","Lunafresh","3BISFNHYX3RA","12 oz","9.60","255","1","2019-12-17 00:00:00",\N,"2026-04-13 22:02:07"
"5624","4","Lunafresh Mushrooms","Lunafresh","N9JWLJZSEOA2","8 oz","5.07","274","1","2020-03-18 00:00:00",\N,"2026-04-13 22:02:07"
"5625","27","VitaVerde Nighttime Cold and Flu","VitaVerde","EGFFCHSX5Y1D","24 ct","11.66","134","1","2022-04-08 00:00:00",\N,"2026-04-13 22:02:07"
"5626","3","VitaVerde Raisins","VitaVerde","DYAHM2DJN4Y6","6 ct","9.52","131","1","2024-06-04 00:00:00",\N,"2026-04-13 22:02:07"
"5627","34","PureNourish Infant Formula Powder","PureNourish","F3CL7V2L92DO","19 oz","23.34","158","1","2021-09-11 00:00:00",\N,"2026-04-13 22:02:07"
"5628","21","Auralift Tall Kitchen Bags","Auralift","0IAUGB350B6U","40 ct","13.11","246","1","2023-08-23 00:00:00",\N,"2026-04-13 22:02:07"
"5629","3","SunVale Kitchen Butter Cookies","SunVale Kitchen","A7ZGUOIGL8ZR","24 ct","8.36","220","1","2019-07-01 00:00:00",\N,"2026-04-13 22:02:07"
"5630","18","Freshora Kitchen Degreaser","Freshora","7ZB3T279000Z","16 oz","13.43","156","1","2022-05-06 00:00:00",\N,"2026-04-13 22:02:07"
"5631","36","NaturaPress Tots Training Pants","NaturaPress Tots","KNO7BEVMN523","40 ct","18.34","259","1","2019-08-09 00:00:00",\N,"2026-04-13 22:02:07"
"5632","23","Lunafresh Paper Napkins","Lunafresh","2FU94ER6C75O","100 ct","15.67","119","1","2019-06-06 00:00:00",\N,"2026-04-13 22:02:07"
"5633","1","EverBloom Foods Plain Yogurt","EverBloom Foods","E45ZTNV27HS3","5 oz","3.38","230","1","2019-05-30 00:00:00",\N,"2026-04-13 22:02:07"
"5634","38","ComfortCure Kids Plush Toys","ComfortCure Kids","BAHO4904Y0MI","Medium","8.12","258","1","2019-11-07 00:00:00",\N,"2026-04-13 22:02:07"
"5635","35","Tmart Toddler Apple Juice","Tmart","PF2KH6NXLFTX","32 oz","29.98","169","1","2022-02-04 00:00:00",\N,"2026-04-13 22:02:07"
"5636","16","LustraDent Whitening Strips","LustraDent","D0UWCS2SWQ8B","10 ct","10.05","252","1","2024-08-28 00:00:00",\N,"2026-04-13 22:02:07"
"5637","11","EverHerb Detox Tea","EverHerb","T7NSZ7OJ9TKU","20 ct","3.94","116","1","2023-05-15 00:00:00",\N,"2026-04-13 22:02:07"
"5638","36","ComfortCure Kids Overnight Diapers","ComfortCure Kids","2QQFGPEH4WJJ","30 ct","11.34","31","1","2023-12-13 00:00:00",\N,"2026-04-13 22:02:07"
"5639","38","NaturaPress Tots Rattles","NaturaPress Tots","DGZJWW0N4XGC","3 ct","21.23","286","1","2023-05-14 00:00:00",\N,"2026-04-13 22:02:07"
"5640","9","NaturaPress Guava Juice","NaturaPress","KHO8D39R2FTJ","12 oz","1.54","252","1","2026-01-24 00:00:00",\N,"2026-04-13 22:02:07"
"5641","5","SunVale Meats Sirloin Steak","SunVale Meats","E395J42HWLVM","1 lb","8.67","233","1","2019-03-29 00:00:00",\N,"2026-04-13 22:02:07"
"5642","21","BrightNest Large Trash Bags","BrightNest","AN8U9V0HRPH8","10 ct","11.15","139","1","2021-02-27 00:00:00",\N,"2026-04-13 22:02:07"
"5643","10","Crescent Brew Cold Brew Concentrate","Crescent Brew","REWE4B12DUNL","12 oz","9.75","212","1","2021-10-20 00:00:00",\N,"2026-04-13 22:02:07"
"5644","8","Crescent Brew Club Soda","Crescent Brew","2RU00EKPG1ID","16 oz","3.44","100","1","2019-04-04 00:00:00",\N,"2026-04-13 22:02:07"
"5645","24","BrightNest Deodorizing Beads","BrightNest","EP7415TXMXPI","20 oz","7.57","172","1","2019-04-23 00:00:00",\N,"2026-04-13 22:02:07"
"5646","12","CrystalVea Alkaline Water","CrystalVea","3YAEPH4V0L1B","12 oz","2.09","200","1","2019-11-10 00:00:00",\N,"2026-04-13 22:02:07"
"5647","5","Lunafresh Pork Tenderloin","Lunafresh","RR7RMZ7OBZR1","1 lb","6.01","60","1","2022-06-12 00:00:00",\N,"2026-04-13 22:02:07"
"5648","3","Crescent Grove Beef Jerky","Crescent Grove","GVEH0CWFH5RK","6 oz","5.37","157","1","2019-01-12 00:00:00",\N,"2026-04-13 22:02:07"
"5649","4","PureHarvest Apples","PureHarvest","5240HKLKJS26","5 lb","5.19","51","1","2023-08-10 00:00:00",\N,"2026-04-13 22:02:07"
"5650","23","NaturaPress Compostable Plates","NaturaPress","LAJKBTKEELQ8","25 ct","7.50","298","1","2019-12-14 00:00:00",\N,"2026-04-13 22:02:07"
"5651","34","Auralift Baby Fruit Purees","Auralift Baby","P1ZCL7PU5FG3","4 oz 6 ct","20.71","38","1","2024-09-26 00:00:00",\N,"2026-04-13 22:02:07"
"5652","9","EverSip Pineapple Juice","EverSip","2MLYFGWZ52XO","32 oz","4.26","22","1","2022-11-04 00:00:00",\N,"2026-04-13 22:02:07"
"5653","6","PureHarvest Granola","PureHarvest","3VRYDJK42EON","8 oz","9.77","113","1","2021-02-01 00:00:00",\N,"2026-04-13 22:02:07"
"5654","34","Tmart Organic Baby Cereal","Tmart","99K1KUPHR9DO","16 oz","8.62","77","1","2025-05-06 00:00:00",\N,"2026-04-13 22:02:07"
"5655","34","EverWell Baby Organic Baby Cereal","EverWell Baby","ZMZBXTI8K8BY","8 oz","20.94","297","1","2022-06-22 00:00:00",\N,"2026-04-13 22:02:07"
"5656","15","Nuvéra Witch Hazel","Nuvéra","80CJR9W1RXCY","8 oz","5.99","72","1","2024-10-09 00:00:00",\N,"2026-04-13 22:02:07"
"5657","21","Freshora Heavy Duty Trash Bags","Freshora","XTS44PKB3MAW","10 ct","13.22","53","1","2022-10-22 00:00:00",\N,"2026-04-13 22:02:07"
"5658","7","GoldenVale Chicken Broth","GoldenVale","1P7DBCOSSA55","14 oz","7.64","295","1","2020-10-19 00:00:00",\N,"2026-04-13 22:02:07"
"5659","3","NaturaPress Veggie Straws","NaturaPress","RSTIXYOHHL4X","8 oz","7.68","286","1","2024-01-06 00:00:00",\N,"2026-04-13 22:02:07"
"5660","7","PureHarvest Quinoa","PureHarvest","6LM8VECSZ74A","2 lb","3.40","126","1","2024-01-17 00:00:00",\N,"2026-04-13 22:02:07"
"5661","22","SunVale Home Freezer Bags","SunVale Home","CY51Y0BBG8VP","30 ct","16.60","248","1","2021-11-25 00:00:00",\N,"2026-04-13 22:02:07"
"5662","1","Tmart Skim Milk","Tmart","3AOSE8PS1MXL","32 oz","2.41","291","1","2025-10-22 00:00:00",\N,"2026-04-13 22:02:07"
"5663","18","BrightNest Dish Liquid","BrightNest","3D79DA2HEKIJ","12 oz","9.38","51","1","2022-05-09 00:00:00",\N,"2026-04-13 22:02:07"
"5664","25","NaturaPress Multivitamin","NaturaPress","JCK9VXGDI1UC","120 ct","9.48","94","1","2022-10-12 00:00:00",\N,"2026-04-13 22:02:07"
"5665","25","Lunafresh Multivitamin","Lunafresh","3ZZNXXLE5D90","60 ct","2.87","227","1","2020-07-26 00:00:00",\N,"2026-04-13 22:02:07"
"5666","33","GoldenVale Aqua Pellet Fish Food","GoldenVale Aqua","KXV1YNW7YXWW","8 oz","27.26","261","1","2022-12-10 00:00:00",\N,"2026-04-13 22:02:07"
"5667","4","PureHarvest Bananas","PureHarvest","JB3WHRZX8GB2","3 lb","1.63","82","1","2019-05-14 00:00:00",\N,"2026-04-13 22:02:07"
"5668","39","ComfortCure Kids Baby Oil","ComfortCure Kids","CUF2E29W3OMN","8 oz","13.54","99","1","2023-10-22 00:00:00",\N,"2026-04-13 22:02:07"
"5669","19","EverClean Bleach","EverClean","S30F0YCBIV94","64 oz","8.04","62","1","2019-12-11 00:00:00",\N,"2026-04-13 22:02:07"
"5670","36","LittleBloom Overnight Diapers","LittleBloom","2QQEF1BWAG9V","60 ct","20.59","83","1","2024-02-04 00:00:00",\N,"2026-04-13 22:02:07"
"5671","7","BrightBerry Peanut Butter","BrightBerry","92BDY6IQ3EQZ","16 oz","7.03","223","1","2019-08-26 00:00:00",\N,"2026-04-13 22:02:07"
"5672","3","VitaVerde Kettle Corn","VitaVerde","ARX15CAEUJNA","6 oz","8.33","276","1","2021-10-07 00:00:00",\N,"2026-04-13 22:02:07"
"5673","3","SunVale Kitchen Turkey Jerky","SunVale Kitchen","AL7HA06XIE3W","3 oz","5.76","39","1","2023-08-09 00:00:00",\N,"2026-04-13 22:02:07"
"5674","9","BrightBerry Guava Juice","BrightBerry","RU3DWM0CILV1","32 oz","6.18","275","1","2019-02-03 00:00:00",\N,"2026-04-13 22:02:07"
"5675","14","Lunelle Essence Bath Salt","Lunelle Essence","T8OBDT29J8WO","8 oz","9.12","66","1","2020-06-11 00:00:00",\N,"2026-04-13 22:02:07"
"5676","2","Aurora Fields Donuts","Aurora Fields","DY2N931WDOLQ","12 ct","4.62","234","1","2026-01-10 00:00:00",\N,"2026-04-13 22:02:07"
"5677","8","GoldenDrop Zero Sugar Cola","GoldenDrop","RUSBL0L8BPKU","12 oz","4.40","179","1","2020-06-16 00:00:00",\N,"2026-04-13 22:02:07"
"5678","36","NaturaPress Tots Size 1 Diapers","NaturaPress Tots","EF1HPO4FO455","100 ct","24.77","155","1","2020-01-03 00:00:00",\N,"2026-04-13 22:02:07"
"5679","28","Lunafresh Muscle and Joint Gel","Lunafresh","EYRYOIUZZLCF","4 oz","15.03","209","1","2019-09-26 00:00:00",\N,"2026-04-13 22:02:07"
"5680","7","VitaVerde Pasta Sauce","VitaVerde","91LPUP43GIF3","24 oz","3.90","292","1","2019-09-29 00:00:00",\N,"2026-04-13 22:02:07"
"5681","4","NaturaPress Avocados","NaturaPress","BWUZFTQCDQV4","4 ct","4.88","104","1","2020-08-03 00:00:00",\N,"2026-04-13 22:02:07"
"5682","39","GoldenVale Infant Baby Oil","GoldenVale Infant","QSNCT3NPMJQT","4 oz","7.10","220","1","2024-10-19 00:00:00",\N,"2026-04-13 22:02:07"
"5683","15","Arvella Essence Make-up Remover","Arvella Essence","ICRGCOLVEGG8","12 oz","11.35","278","1","2021-04-01 00:00:00",\N,"2026-04-13 22:02:07"
"5684","5","Lunafresh Bacon","Lunafresh","4FJ94C9U29HB","16 oz","9.41","64","1","2020-04-15 00:00:00",\N,"2026-04-13 22:02:07"
"5685","4","NaturaPress Sweet Potatoes","NaturaPress","CXANGN1UF6D4","5 lb","4.12","241","1","2026-02-14 00:00:00",\N,"2026-04-13 22:02:07"
"5686","8","Crescent Brew Diet Root Beer","Crescent Brew","GBXRKAAPQ5N6","16 oz","7.62","189","1","2021-05-29 00:00:00",\N,"2026-04-13 22:02:07"
"5687","19","Tmart Fabric Softener","Tmart","EIFID9K38R1B","64 oz","8.44","275","1","2024-06-19 00:00:00",\N,"2026-04-13 22:02:07"
"5688","22","Auralift Sandwich Bags","Auralift","6AS42UZBJCJP","100 ct","7.83","49","1","2024-06-21 00:00:00",\N,"2026-04-13 22:02:07"
"5689","12","HorizonBlue Alkaline Water","HorizonBlue","R76AAAAJAQ6U","1 L","8.03","166","1","2022-09-10 00:00:00",\N,"2026-04-13 22:02:07"
"5690","2","BrightBerry Muffins","BrightBerry","4IW4Q3WX2BND","4 ct","1.94","77","1","2021-02-13 00:00:00",\N,"2026-04-13 22:02:07"
"5691","30","Lunafresh Dogs Dry Dog Food","Lunafresh Dogs","BTC8BPRLYVDG","15 lb","12.73","153","1","2025-12-19 00:00:00",\N,"2026-04-13 22:02:07"
"5692","18","BrightNest Glass Cleaner","BrightNest","EMA8ZGXZQ3B7","16 oz","4.39","57","1","2025-06-26 00:00:00",\N,"2026-04-13 22:02:07"
"5693","18","Auralift Kitchen Degreaser","Auralift","2J0NPUQLJJYA","32 oz","16.82","256","1","2023-03-31 00:00:00",\N,"2026-04-13 22:02:07"
"5694","8","BrightBerry Orange Soda","BrightBerry","U3GOUQLAG0F8","12 oz","5.43","79","1","2020-11-07 00:00:00",\N,"2026-04-13 22:02:07"
"5695","33","PureFin Naturals Pellet Fish Food","PureFin Naturals","9LCTNJTPMBYO","8 oz","11.09","227","1","2022-12-19 00:00:00",\N,"2026-04-13 22:02:07"
